SK_ID_CURR,PREDICT_PROBA_TARGET_1
200805,0.03266784109513803
173889,0.013440116085994998
116171,0.023870941102828044
155997,0.06034760218549267
115874,0.04227190491715981
125263,0.1312525738240871
361455,0.01813801872385746
307117,0.1272142784066117
199346,0.06575847088935903
444746,0.02390509805444819
211032,0.03285058165554005
201396,0.10462407817892021
252107,0.024594626527166544
244492,0.1573169958235342
287818,0.07987109840054779
316442,0.06361580852290584
366020,0.09446387243367714
126061,0.03803898270909116
382315,0.0370268447520121
314882,0.06918414283582736
448535,0.33747349837881285
280609,0.02847044649625103
178743,0.015933725337593883
125823,0.048136195730995056
434572,0.04476555751882335
440279,0.2727017437868542
140307,0.026786728708664855
347288,0.07063698971881602
210124,0.0170055990276481
313107,0.05477997635572018
190816,0.0584055646818995
375291,0.05067048461233723
346276,0.012842166817056756
156775,0.2117326081950648
437197,0.16230797484734755
317309,0.0257856900408484
122119,0.018623258564626717
261788,0.03677350149733982
420159,0.031478508465415576
193244,0.11303357323088709
124358,0.06875708434267436
446769,0.2508665099275084
356875,0.02488497151258908
361425,0.064669810765027
356234,0.03480281536627341
393083,0.031781943384331574
121409,0.06174809727023552
319077,0.03882396334741184
316115,0.08808579544309154
379361,0.07591267093732348
133822,0.13460316566527242
220485,0.20274027472290967
330520,0.01155763826211056
401779,0.02118083550090206
437590,0.026591889256766244
118908,0.07159608934587872
283935,0.019061769887160067
147601,0.03768601682309379
121634,0.43110838612265745
171054,0.1482879747366827
207837,0.26450041459934476
112485,0.06894646632020408
277914,0.03612445641167731
440089,0.045798111271727164
403042,0.046300314392856104
157589,0.11518814620161029
252415,0.10185012363152347
300311,0.0946287911868066
258099,0.05147738840778372
268428,0.023042534223214325
236746,0.08571018788135017
222744,0.01012752141459937
108294,0.017016388824002516
286390,0.009851149808088152
340617,0.03346495973801551
401079,0.06446606066586574
140473,0.010429339360748035
281105,0.011560939575549163
398022,0.03741215722255135
368368,0.04300396517991665
273618,0.013581135524120914
238835,0.01697579256906284
451405,0.14688505340571004
220268,0.029905594444436683
111236,0.14410259523015295
229372,0.023859961667690128
214909,0.11948804932522195
424465,0.14628700836012107
425753,0.04773221612707901
187107,0.0054578855712010006
355551,0.01593168656226983
150875,0.006600018414032942
228360,0.05547928307098445
158449,0.13928370411915808
256827,0.024703615257872263
452482,0.02223681346092025
240143,0.023604410340057252
345371,0.04744221338085117
367140,0.02869760686320211
425216,0.026834021672845286
306460,0.01762667995214816
261919,0.13494327022654154
378545,0.05733694003518472
376784,0.2044569786273904
321675,0.08402859421089211
413821,0.010928674581135766
115870,0.015173606859042352
150067,0.06375958398030196
444215,0.03823572516691274
455421,0.021478732696499515
127234,0.09135998761109002
422385,0.04463650728402397
145471,0.18182062258431997
267867,0.040770501177060936
342040,0.1967573032850244
232639,0.12081630238208653
379752,0.025481779584740596
107047,0.04052202970032116
128773,0.15393579579586292
226072,0.11492779180356466
424147,0.06266799541062057
371123,0.1600398178079037
418636,0.036434739798498164
176632,0.018165604811455502
446395,0.0727450622646282
189140,0.06425365142581356
250851,0.10765477648128524
416391,0.0700227882120244
245881,0.07345409596995284
296736,0.03156548693000209
193826,0.25979156952428745
116843,0.13426739222910983
180901,0.21978295258197553
212322,0.2668516948380669
139141,0.025558641118779275
267885,0.11300599430480048
252227,0.01487924541293654
405466,0.0198940102450092
361985,0.09431000870715153
103758,0.07281851705335295
244944,0.06739687102761262
125301,0.23477920724789575
245826,0.020642172925729205
127394,0.18751765154994138
223321,0.04246441494416052
433192,0.029113089356669123
436795,0.04580223599757529
311093,0.0044771035263898125
343150,0.13962626666301522
147034,0.0192278560000514
187683,0.05574837057740595
306945,0.039199689155269994
248625,0.1816185884796989
179828,0.10161448376777163
293811,0.537624275109844
429605,0.021166138548686052
343104,0.08005918305294757
158792,0.16489327091026013
229537,0.04941444242130306
404533,0.021627202658053464
455507,0.29758314471235914
269784,0.04142909897388184
436527,0.02373217937465115
284372,0.05605064132774076
333637,0.22595104416575637
199780,0.10478371712354008
362103,0.14411062897701893
262900,0.01548277411776602
287481,0.23660420205492755
422925,0.048722824877155124
190888,0.1222914105193261
313046,0.01670238924511962
171286,0.08541389729952692
427096,0.055835035252953406
197712,0.14393772584636008
133508,0.12704196003040705
183904,0.013804858973534605
163168,0.5453401835386907
125740,0.04303018787151643
394614,0.023063030009270184
443207,0.15812113017349416
277385,0.016481043049242076
432854,0.03531892826724586
175118,0.025881204816814725
177634,0.1442502979994776
359767,0.0403669574369131
198443,0.04166281800780705
365637,0.022480122947376877
141073,0.05175337634692167
352545,0.1129412221590725
162456,0.008555565858022243
207216,0.06831877102650984
288483,0.2934014335814485
134994,0.010771646243565672
179586,0.06963334933152947
249799,0.03384624393809264
118095,0.011857627267716027
415596,0.056660822867787196
390596,0.02691008432228471
112781,0.07064344430720951
123894,0.0632174223724627
128093,0.024755060455872467
355216,0.04718556740438287
305353,0.05359358414883056
455753,0.058492727589310595
328893,0.06689971979876665
173741,0.08026000194781317
169823,0.07436852913967847
374097,0.22168403023535088
132210,0.139716607419813
424435,0.014684146541228906
228112,0.06459313359223014
359167,0.06442951331348973
221299,0.07202514571449839
349867,0.2383632843815283
346581,0.036103952555496505
121441,0.10060391282411911
349412,0.17870444471063224
444267,0.17530784402522404
236539,0.16092094704440582
450175,0.2124362091387179
336834,0.19558916718677707
341376,0.10477972314922586
447152,0.15483476925114206
120656,0.1638250149125576
326844,0.16475349339729461
319431,0.07042733801555007
445901,0.08133528119139564
452186,0.09830746505770188
366510,0.025997497224852496
318465,0.07248255894408324
123406,0.06075049219677181
290237,0.06929006295553723
120973,0.04764289411152932
280763,0.21137335189551676
416911,0.036397374303737656
365876,0.04673463692071155
381252,0.060953889565365106
145116,0.12166164842651724
187816,0.035470392716405376
337507,0.2948674386384948
222412,0.0575377300123202
324102,0.017884039481447914
201809,0.05106705068648128
204825,0.0519448095837294
388563,0.017604607496268264
140171,0.01464876150052513
392850,0.051048738595018364
210311,0.31246424675192347
338217,0.04448753414760085
109751,0.06768500311749599
233440,0.03933064174207017
152733,0.06726384592978187
224331,0.01909241189930047
385109,0.025892650061701817
162466,0.01672005756104511
231766,0.1512434516171254
283610,0.02452105993128134
192476,0.14328139202321316
399183,0.1713139262690739
161633,0.08378645077518386
141026,0.25372673124436806
399379,0.06458298962339702
117699,0.03581357921270598
385533,0.39298963149571536
209400,0.07259584743945284
256262,0.13430399238794066
288578,0.12207386038195407
380753,0.06071689844982519
381351,0.060740435904185174
421320,0.04202822411868961
100930,0.019038209652609973
229792,0.14955485655105905
301172,0.07513303024023459
180390,0.21450264031353622
355215,0.08439225518954872
342524,0.020248633990129623
446559,0.024979369436453982
263618,0.054769112398485024
343267,0.09314258275450915
104662,0.06976410700795337
172455,0.1420347796015317
170858,0.4397498870059362
105930,0.05971247371166185
284546,0.02022951558659927
236789,0.08798411691687699
432973,0.03218699775906511
185541,0.018584440997310128
402132,0.04958584491175835
290616,0.17861333230449766
264713,0.016452501690619018
107945,0.15263537788418283
119720,0.14874250216753931
107118,0.022163155767575344
312523,0.014998071871491596
323945,0.040934418642751935
117061,0.08315728546505716
386447,0.08156642357504244
293564,0.10345033005897579
123269,0.06881697424674921
199101,0.10097929687087114
230146,0.11437299127729637
382780,0.09415300568807419
338144,0.15278976826443708
296473,0.03425823004527388
122773,0.026273913699616736
236786,0.33872005722577303
130899,0.04828256591435076
187811,0.0937992037738169
358190,0.01488100955960628
212163,0.08893088766070648
317415,0.046325049383950975
341725,0.12834607605332357
204250,0.08876729674559924
267875,0.10804619143526868
173758,0.045165675991940955
159830,0.0314626717145749
210119,0.11193834243896492
211626,0.05868072546431858
267566,0.015470711039247374
429899,0.1756271472082368
401555,0.08771895516549501
437600,0.039334677687550855
186075,0.16333026910125933
154073,0.3117998454811939
123939,0.01723083393461193
145150,0.07887260143091246
305542,0.025019865858050525
185587,0.10453505820579546
195453,0.02139185446552201
416762,0.02666048777492033
268360,0.10014003930029944
287832,0.07264491818859077
412813,0.029311054023539874
307741,0.05461835581761476
231403,0.06188663612983234
273161,0.08580239796171996
435457,0.26244385673853504
348968,0.016813681931949247
317896,0.04181833700185103
363752,0.04671956793943256
153354,0.11656320893644537
208850,0.06956555516009871
423897,0.11853186982418872
129236,0.04201560050827098
451493,0.025092539694870505
191700,0.09454059630355098
243799,0.09355588737000316
280930,0.017330760324180648
196924,0.14289555625075087
128719,0.04737997328843752
442798,0.020425402477537536
267688,0.05840324635044224
326158,0.016686662093189246
129891,0.1112270782141038
418338,0.017365592567199686
180268,0.029628731760051787
394792,0.03314486512669558
433909,0.01939193840385301
302114,0.2298292235832548
267415,0.026868966627043387
224761,0.08665890112297038
432662,0.1433405832747846
396802,0.07104611048516417
103710,0.06781763174047736
430454,0.060890913429336786
287188,0.014837782805277748
171203,0.017607662810521237
239852,0.019266988387336578
171283,0.031485230854882085
407908,0.02702091311960524
455242,0.07317771605142014
246094,0.021325753538241378
424233,0.02106162636074331
171832,0.04846729440006303
120901,0.3370069638719654
122052,0.1356341079851844
148017,0.09320952847374274
179351,0.004096362790833166
148505,0.09790455822117672
179011,0.2944457431103412
215027,0.1045511578354713
318240,0.0356963557800206
376709,0.022913037542128516
408079,0.13378271023007768
248436,0.03941508931688507
210078,0.03753901599640337
441422,0.006752123392015339
298528,0.02371179816995783
152534,0.027824519965387876
446793,0.009333663018180633
430687,0.1018496037381306
178056,0.06286587169470194
282689,0.09097132174603481
435643,0.11224898527375606
287461,0.24667536031921466
215090,0.07467889357190355
149145,0.09492748984921585
101396,0.05056003120581153
321349,0.08601551196026502
325183,0.14089419809341677
174489,0.05411754525815193
415289,0.2141321629059284
289830,0.16475125813740024
265219,0.02231250681977578
282762,0.0698758479021131
342035,0.10571801188802056
129718,0.08603545717372708
139577,0.1252331974820283
348219,0.21137319475056687
200856,0.08213322048753662
107288,0.09504881167386547
405255,0.0492379469891183
287896,0.05514754083912263
158067,0.0409814096480578
222731,0.04391346482241129
364933,0.11732988734133952
164540,0.021901853709327145
380213,0.062484766454698665
380432,0.23767587037357282
271909,0.0327858588818351
300892,0.11241564238054316
231823,0.03689129844766977
209496,0.021184393565040757
417601,0.027771876009066842
307727,0.027275983315291907
215176,0.020781679713188006
151734,0.025809065000003725
257413,0.018696595265143254
224101,0.14651891240189857
325756,0.06035714395111465
453640,0.03071694989224378
440958,0.19507681607798763
233537,0.030886496423825863
432740,0.14545776443127068
213104,0.04724286321529707
309416,0.024875191379086108
351650,0.10117742910364284
296215,0.03166155683891366
141846,0.00792419497187639
264634,0.17389377408276988
273887,0.11595172729340063
437683,0.13745229835369202
278991,0.13953880318105782
429486,0.07550366659069242
162119,0.025444865703280594
401612,0.1491628159213717
194508,0.11154234016476697
338461,0.1196595802119908
339201,0.0846085247659708
419735,0.028959089557477984
106742,0.026929897485183204
313315,0.061102847664100894
430012,0.03812076379067077
303463,0.009511728756506257
196645,0.0059518898932681375
251634,0.0886157284305712
235739,0.02501075495843667
130969,0.1545209629243466
214669,0.07984597797447665
319724,0.202074839055929
400128,0.010207986927991198
179416,0.03454446876492718
154642,0.07781174332260252
256811,0.15583598609428842
256806,0.09063677525357772
372763,0.01698339546322885
289303,0.03584343235264149
453154,0.6531139637514554
292810,0.03297249764256398
184620,0.01228166248337434
243417,0.022070688869729765
131176,0.3421754422978731
420677,0.014186211802093186
405891,0.016351905431732885
133739,0.057233417058277634
336662,0.09470654749085786
303677,0.08143701126541668
354194,0.20064907917476463
324213,0.05534110382419445
178379,0.009819387189776556
345278,0.027552188935153835
338754,0.0895792428182704
231959,0.08351681777077405
269926,0.058466381277808774
444331,0.11125616322080593
424562,0.009324860480581999
133291,0.013544007329319829
101507,0.07464807197349282
150994,0.06253395355492676
106835,0.04204774661036778
273746,0.2984031799478052
143785,0.02111654968899532
256836,0.24837965481018334
134297,0.03869486307765985
404136,0.024948032096847875
141351,0.1497077313101984
226107,0.10271741102971518
121957,0.27476662101534216
336142,0.025069886429339903
367335,0.03652203001275899
138181,0.045261467047405426
157364,0.11303585155422191
452183,0.21479892259895036
212516,0.020587533685102223
203158,0.015712517776704
406759,0.04219273915427398
178177,0.043267932392076325
270542,0.19091161558849862
327748,0.1811557582098978
227683,0.046599987289903375
289664,0.25983589921218797
434426,0.10738538931200217
293054,0.04408650533720489
392066,0.08160570682546205
196257,0.13940680844567335
368329,0.22971607794210455
230131,0.08108705992446603
137643,0.21164509181966476
127574,0.13555057976008603
358176,0.018522209891843885
341868,0.014583259604968991
360233,0.03643977362340037
287436,0.08782926169994806
397751,0.41697436212766403
247735,0.12388519568705102
176811,0.1250586744877676
447514,0.035866679207397306
354489,0.1066334200266293
282867,0.13923577450229388
245371,0.06563360296676449
419105,0.09561955709952122
242855,0.1165873668477617
104423,0.08656712538132909
260576,0.037662042431124955
297581,0.09188806720670739
323875,0.0311294079619687
299569,0.02813515360850405
107482,0.02450409806446289
443584,0.05695198971385859
103685,0.01510074841176558
443139,0.11450553530778615
121751,0.017045969479217563
380910,0.062415990349975074
398250,0.198699102372955
148942,0.011512059035186721
375599,0.052568408703511496
441111,0.06324733938888609
137303,0.0405000489106931
305674,0.05592380245205864
162212,0.013551182678273876
384634,0.39442704185357974
409496,0.05114590162826676
443665,0.06080026330274643
311485,0.23581063486502626
161281,0.06020645341273084
290820,0.03509782547542573
306137,0.01665963504504788
448425,0.07169925902255385
153404,0.1752260276764532
406885,0.05276384793423568
345830,0.01488368728273471
313402,0.058824490511293175
221970,0.08962617858221558
171904,0.04591320733884318
368302,0.02704877866825848
254273,0.09021784955036607
269398,0.133285423920575
128600,0.021340096184860186
399406,0.04761702969386503
104414,0.0923889091122743
237337,0.03891413358067703
208095,0.05288075865001854
198119,0.08132748952693823
185532,0.01906593634498683
260490,0.5263233147484592
116423,0.07283928748123406
263135,0.12345075197445617
269356,0.08175762819855273
239528,0.08913500746068316
355931,0.021812172554007917
300940,0.041802876053067026
451495,0.06962000203430492
450156,0.05918258733488445
248885,0.07049208423765599
355814,0.045001279320236516
290055,0.05742274861420986
275777,0.02585168826430678
333879,0.11216605411843346
395867,0.015084802655366407
376678,0.014803768376525675
110191,0.012407355085375342
445733,0.13691889218511796
304996,0.122940375594525
297710,0.06261625826868665
294034,0.010536574212853153
256430,0.16557022998960527
426775,0.011661500185542177
169617,0.03353820074003378
150057,0.10689738086832042
385445,0.027128614110059325
232706,0.021288089090622988
277313,0.09587084670788715
287279,0.01992260898598619
452687,0.0545023886081622
372689,0.06242768647016763
312391,0.06755483245836229
259576,0.19147202486721493
367131,0.022782888849952467
120508,0.0103346318923274
331245,0.03353212710850761
338925,0.011649553079146979
257246,0.20396066686643363
160751,0.05759096566692446
378007,0.04185823048077828
355717,0.033969265355744224
243271,0.027067366118594567
267838,0.12312422009351258
442806,0.06934833457308867
380642,0.01811225028567918
242153,0.08582745951948778
235100,0.39626633263629485
353951,0.04082113718768529
436292,0.059138888506658896
374462,0.0281674640477001
144542,0.030474137650313992
402099,0.22617798500447936
254989,0.031748748615177284
423455,0.07772963937917823
349985,0.0736379500903264
358093,0.048250335452646585
411311,0.04995744682710446
224209,0.07528212266214102
378443,0.016432190464759206
238997,0.030542636313337087
139697,0.06534253836911087
352493,0.31318587172298457
212394,0.04985622053293252
423306,0.048618482566132035
209014,0.028661601186259697
390004,0.05190063372294294
151996,0.3057111981913556
319005,0.03019765559650315
330852,0.027947021397296955
121823,0.07348991257239078
455207,0.06139685346734463
351983,0.0829970647099176
141313,0.018502132012985197
269446,0.0059605945603495485
146899,0.06422974062549411
218364,0.06307201102198391
211841,0.04791949740676372
310165,0.0793396786687462
130020,0.05819514950156665
322284,0.10054720261239702
155914,0.02920547673448999
241637,0.17272118830970332
372818,0.02879176646532698
237477,0.039559134775845106
337598,0.12807588782769425
318773,0.02620282501283371
278475,0.03254496100549471
402569,0.07447326137058588
442113,0.05422987714145858
373282,0.013410095229119363
104038,0.04668983693982151
312606,0.05444752209303716
445304,0.1461466656853158
406432,0.024278254495212925
272664,0.029918840343594037
392865,0.07912612889897652
408994,0.041738094562059895
407185,0.016557721612745706
191058,0.11556083657051765
116166,0.12759382109713638
177614,0.06930803347510935
147266,0.02098048847946969
231806,0.05115755568908822
197549,0.04037258195827364
340053,0.1632999967368211
292201,0.006681750576590129
417347,0.05686140182564042
247667,0.04928711556704489
216400,0.08025646731775674
425846,0.037069766858985206
218072,0.06980494900003112
320652,0.04087680061733376
144408,0.10717845462724014
332217,0.06820101812348829
276601,0.08199021024939071
320246,0.24795547335581877
176451,0.15448907798132724
345589,0.02027484132711146
314881,0.04620629955158761
391187,0.07382801425622719
389721,0.028123958336327692
403146,0.10718238444992324
350348,0.2218155683275686
368932,0.13543741026150283
431925,0.021091506184877287
191269,0.034767658097048335
136839,0.14456843670052108
179484,0.017979484381832084
324331,0.045747062526061054
366290,0.014864098970953818
296220,0.030316583184120335
291984,0.242823337747189
366903,0.0731999579108706
120141,0.03115630986395274
300543,0.08243466540451073
104117,0.03608350279281593
242380,0.0446867684734503
331283,0.013427231875583494
451552,0.00725337472104058
288100,0.1081771136209267
141428,0.12752312674801877
340280,0.1604211741016526
387523,0.0136617556987538
129679,0.02825652237024286
266426,0.10547271005834545
173962,0.03694224588465101
456087,0.09166608356954557
345637,0.031461304434415215
445952,0.09016920471566636
317214,0.12159835871971951
190212,0.1329996887768936
105459,0.013629422278967447
105504,0.015135061036266474
352755,0.0806354638490699
361192,0.09300565689043434
215359,0.021244956050171817
229070,0.05009643993576665
366357,0.02952097953578353
251365,0.014221730436958051
343161,0.09446382935005566
283594,0.09200621029429244
370249,0.05586428969383221
207967,0.019949511377845165
132433,0.013462523183710983
390503,0.19638612389396187
273189,0.0836022903973007
236265,0.12494067315374854
101648,0.09405100796739914
299509,0.019699912429504442
445624,0.06478681943011776
184147,0.15424958157579968
119796,0.07441854427009524
285063,0.03905321694988161
168527,0.055522877598256415
349232,0.01619159547731942
115064,0.026340844008214983
300408,0.03778227485348295
224389,0.08705913439724863
299207,0.03776528635363528
321812,0.0462192154172192
432208,0.1703574888324724
291420,0.03941206880215173
278567,0.014946097444055262
444747,0.05554531453972705
394273,0.10653848025798981
156334,0.1274767836924516
118178,0.0575124993546086
213367,0.02344340213032878
240194,0.04506202262712074
252100,0.030023403196922573
322577,0.21215184193740524
235287,0.013393161129649962
238407,0.014661552316585946
116075,0.05094375773491598
420756,0.022783982004728472
201511,0.7130802147280588
376731,0.03741755948264256
124242,0.019020060332713862
177916,0.04868214094777731
165559,0.15835072773304157
236495,0.14253748337508687
328691,0.023572508070213872
112406,0.0208654750218475
138727,0.011180783960758668
256514,0.06697364033349097
245325,0.1355363613013615
134113,0.029480477856337534
429280,0.012635532900693606
345424,0.018207415549508478
118602,0.19518189154113633
360625,0.21971181293810402
445264,0.4147701593327884
286780,0.08069031200362145
143490,0.020270817941826856
134922,0.02756685705800734
116451,0.042097097667835405
389889,0.04023606835913918
340350,0.07621040849312205
231590,0.1675758276279784
394955,0.019986330214797562
251914,0.01035964940699305
437122,0.0642444637018367
366131,0.01301284947908894
250255,0.03213513344236175
411721,0.06788407151692705
206090,0.07329488196677608
280467,0.04401157971170263
192214,0.11103740619135552
445701,0.04007495089703606
382052,0.045419922061282356
268734,0.052421543912604916
176552,0.07664214149333752
144392,0.09669328487589399
186041,0.10515057085765575
343629,0.015278332190794833
368789,0.02521071967887139
212849,0.1770835836655981
328649,0.03944363960271316
353870,0.01614666020926485
179584,0.10849496523858863
276970,0.021190031105073056
439572,0.04211576378375277
390817,0.07123768700205325
436184,0.02343728096348843
248221,0.062280162106132075
291662,0.38559746938513234
163755,0.02625438071488281
277050,0.00990275548686677
383263,0.05319504861326927
174752,0.10051746129670011
255195,0.029905666503307466
334569,0.027163893695005506
158022,0.47723397194547845
393415,0.27901294245380187
401515,0.053461811500826475
114932,0.029780657186753733
158630,0.14227302231131903
282013,0.05838478189591872
361052,0.06826131767650599
202442,0.01225535595265448
298987,0.025015094157339688
120841,0.1643413913115861
279663,0.05835500775660921
241253,0.15716350124252335
364845,0.07087434807141998
437408,0.06643684397266282
128444,0.018000591844918777
127644,0.03854262914088492
367934,0.25742455763070116
138292,0.07090748478626846
318443,0.014943260189530828
152514,0.034584389734952495
224501,0.015081043091940395
353677,0.019627001590631864
110328,0.280584595940184
138170,0.15388360778635302
350834,0.16551030687565546
133118,0.06553547141640416
447829,0.026262040280538034
408090,0.1679443102781359
301022,0.03156217401490527
180057,0.11065124044884231
304139,0.07778028754058286
389334,0.04521874349263104
274765,0.009390155512062416
360441,0.012386723039992355
333301,0.009407708917440463
395864,0.10707996495320843
237336,0.10414463585070435
314280,0.40407649418070174
210668,0.10726682077020605
126669,0.03277592099858047
153077,0.02937256568038477
397597,0.046366818215096445
339421,0.015688398143276713
212719,0.020662539293369617
335346,0.038672351760091456
159101,0.2852715207981204
276531,0.020848308568147653
129210,0.020519197192402458
248233,0.09276930885982408
383274,0.07618184053154768
126527,0.05465622703984871
390914,0.22213102780656924
152853,0.03572606596024175
352002,0.3388583274129445
441439,0.018536580990931882
233717,0.017200778852147318
156638,0.07558306987803413
315846,0.0701927299335882
437398,0.05312778334856824
451082,0.01257939092568385
400523,0.06289254017918504
274104,0.0804555038938154
281208,0.01740801455819912
415223,0.01663692240236551
316901,0.029854377784119274
420452,0.056417416873585764
121043,0.024921132131733005
358574,0.022475761162437095
176536,0.0798818670865365
339388,0.06376983352998787
315355,0.0532278427904276
310600,0.10840673014079959
110727,0.07903398744442618
265252,0.03243569530806124
345937,0.04267677262840063
295023,0.016586646242367466
330339,0.42916751298501693
194796,0.017652594311432263
415330,0.3208263283340096
207328,0.026974465212629455
438548,0.04450879791269365
310393,0.009505956459630246
175550,0.057437474840281465
111805,0.014472035893709764
398467,0.04547357680252239
105315,0.04040840096240409
438800,0.04866124846181865
366139,0.0967858677172178
284350,0.13824078960169395
345312,0.04940401122825501
101541,0.013690864356365287
308714,0.1924142097687163
447219,0.035398842420945174
411528,0.10004581907530445
142913,0.07285339473943234
106382,0.0354459615852309
329773,0.09599370900629657
380695,0.03315413887397594
289729,0.0631677675459387
377601,0.05346759503057146
242726,0.33465624700351326
349521,0.013781956817503927
330864,0.018930453451242144
270258,0.015481393613019352
282130,0.057829200167290436
227041,0.05026508047380777
296587,0.32497283843340136
267406,0.045653091147581225
188730,0.026048327975497523
246461,0.0649560760498851
330225,0.03772323102629732
382305,0.006744191323183763
299520,0.05923827644544037
282328,0.02751213835732394
165310,0.019642400707573324
322484,0.052949104513011894
426244,0.030536564359238745
167076,0.038415261545598135
157373,0.03898840581081483
196321,0.014097968765228399
372139,0.025509039301402376
407150,0.12217437212489343
111691,0.09093497989082332
402538,0.034744837079186006
133643,0.1045853095562658
376183,0.02278978565487594
295571,0.01017928834557043
446422,0.16995885943720423
126005,0.1666759241422402
365343,0.08475580440978339
331149,0.07234575643748997
